Date,Title,Review_Text,Product,Rating
"August 1, 2020",little old lady one person install,"this is my first exposure to roku. talk about a wild ride. I think I am probably paying for some channels I don't remember, lol. But as to the TV it's self, it is tough, sturdy and like the old timex commercial "" IT TAKES A LICKING AND KEEPS ON TICKING"". I am a 64 yr old female. I unpacked it. it slipped once. took down my old tv from the mount and put this one up, which by the way was 8 newer than the one I took down. Boy was this one lighter, thinner and the dimensions smaller. Picture is awsome.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 28, 2020",none,"Tv is great, other than the sensor for the remote is on the bottom of tv. It doesnt pick up the signal good unlesd it's pointed directly at the sensor. My tv is on a tv stsnd so it is lower to the ground. The sensor issue probably wouldnt be sn issue is it was mounted on wall higher up. Other thsn sensor issue the tv is great and very easy to use. Was easy to set up, but took two people.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"July 29, 2020",Great value smart tv,I purchased this as an upgrade to an old 32” tv at a vacation home. We do not have cable and only moderate dsl internet speeds. The picture is exceptional considering the price. Roku built in is very easy to use and the simple remote gets the job done. Very happy. Buying a tv at walmart also gets you the option to get an inexpensive extended warranty from walmart which is a better deal than just abou anywhere else,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 26, 2020",Ah-MAY-zing!,"Really nice TV for the price. Has AV input (component) for an older sound system, and that's what was the selling point for us. The feet are set wide apart, which is my only complaint...I wish there had been another set of holes to opt for putting the feet closer together, as it doesn't fit on the TV stand that we have - but that is just a personal complaint and doesn't detract from how amazing this TV looks and sounds. Everyone in our family is a TV snob, and we are all very, very impressed. There are cheaper options out there, but the extra money is SO worth it. Well? What are you waiting for?! Go get the fecking thing!","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"August 17, 2020",Arrived damaged,"I was really excited because this 65"" T me was a great deal for $428. But when I received my package it was all beat up","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"September 29, 2020",none,Like everything,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"August 12, 2020",none,none,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"August 30, 2020",Love this tv,"Great tv,great price","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"August 12, 2020",Beware of Walmart TVs!!!,DO NOT BUY!!! TV worked fine until today 11 Aug 2020. I bought this TV 16 Apr 2020. The characters look like cartoon characters with a black background. Something is clearly wrong. This is the second TV I've bought from Walmart that's no good. The first one was defective straight out the box. Four months and this one is on the blink!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"August 14, 2020",TCL ROKU,Excellent buy. Perfect picture and sound. It's super easy to navigate thru the add ons such as Netflix. Mounted perfectly on the wall. This is my second TCL. Purchased the 65 inch for the bedroom and the 75 inch for the family room. I would definitely purchase over the other brands again.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"November 17, 2020",I love this tv!,"I absolutely love this tv ALREADY! I bought it during the black friday deal for $170 out the door with a 2yr warranty (recommended) plus tax. This is the first smart tv I've ever owned and honestly, I'm already absolutely loving it! Picked it up today and put it in my bedroom, it's so easy to figure out. I just had to rearrange my entire bedroom to get it in there, still a work in progress lol but I'm absolutely loving it! So easy to get to apps I use, now I just need to buy a bluetooth keyboard for easier typing. I definitely recommend this tv! Great picture, haven't even messed around with the color settings yet, I think it's just fine how it is out of the box. EASY setup, which I love","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"November 23, 2020",none,"Horrible!!! Me and my family brought 5 TVs for Black Friday 55 inch for $148...my cousin TV had lines and blurred vision, my mom TV worked to 2 days and then blacked out no picture, and my uncle TV worked for 4 days so we took all 5 back within a week!!","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"November 27, 2020",Can't recommend it highly enough!,"I seriously LOVE this TV. The greatest TV I've ever owned in my life. Would definitely buy again. I've recommended this exact TV to many of my friends and they've all loved it too. If you're even remotely considering buying a new TV, don't question it, and buy this one.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"November 17, 2020",Internal damage (Just got it yesterday),"Just pick it up yesterday from Black Friday deals (11/16/20) at Chula vista, Physically it looks good but when I plugged it in it look as in the image, it seems there is an internal damage. This is the first time I've experienced this type of issues with a product from Walmart. I will go today to return, hope I can get a replacement. Overall I would recommend the product (based on the price) but I will recommend to keep the packaging in case of issues.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"November 19, 2020",Please Do Not Buy This 75S425,"I had purchased two of these TCL - 75"" Class 4 Series LED 4K UHD Smart Roku TV at the same time. One lasted 42 days and the other one 87 days, both the exact same issue, black screen no video. I was lucky enough with the first one in that I was able to return it and send it off for repair to eventually have it replaced with a new one, however after the second one stopped working I had to work with TCL support and the lowest bidder for local on site repair. Long story short, I bought a new LG 75 after dealing with that. Please avoid this purchase; I am kicking myself now for not reading the bad reviews. As I rarely write reviews and only post when I either insanely love or despise something, I am posting this review out of my own personal ignorance for not doing better research on my purchase. This is not a seller issue, or a distributor issue, it is a manufacturer issue.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"April 17, 2020",none,Great Picture 4K quality is good i got this TV for gaming and its amazing going to buy one for my living room now ! Size of the tv is 55â in bedroom 65â for living room .,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"October 16, 2020","Good TV, no AV ports though","It's a perfect TV for streaming. Fit perfectly in the cabinet I have installed in my wall. My only complaint is this model did not have AV ports even though on the box there's three ports pictured. I ended up having to pick up an adapter so I could use my Wii. Felt like that was kind of deceptive, especially since the 40 inch model I bought last year included AV ports. Should be clearly marked especially since older game consoles don't use HDMI. That being said, picture is crisp, TV is light, so easy to put together and set up apps that a child could do it. Will likely buy another model for other rooms later on.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",3.0
"May 11, 2020",4K computer display with a very low $ entry point,"very aggressive price point for a display that is used as a primary 4K monitor/display for my computer. I needed a much newer HDMI cable to preserve 4K HDR functions between this display and the computer (in other words, don't blame the display if you experience finicky results) The default set up was mostly spot on, though you should turn on game mode for improved latency when using with a computer.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 10, 2020",Great TV for the price,"We are a big fan of Roku tv's. In fact, we own three of them in our household and they are also reliable and easy to operate. We've had no problems whatsoever. The only downside is that there are certain channel apps that we cannot get, such as Disney plus.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 17, 2020","Better than expected, worth every penny.","I'm actually glad I purchased it. Seems it was handled with great care; there were no flaws, no cracked screens, no lines, broken parts, etc. Works perfectly. Also, it arrived WAY sooner than expected; I ordered it yesterday afternoon and it arrived THIS MORNING. I literally woke up and checked tracking and it was already on my porch lol. Walmart still has it arriving tomorrow, but it's already here and in my possession. I did purchase the 3yr Protection Plan as well just for added piece of mind. I'm also just shocked at how large it actually is. I dunno why, but I was expecting it to be a little smaller, but 43 inches is a pretty good size, I'm using it in my bedroom and it's perfect. I actually almost purchased a 50"" but I'm actually glad I didn't do it; would have been too much! Anyway, as far as the early arrival, I do believe it also had to do with me having it shipped from my local store; the closer the store that you order it from, the faster it will arrive. Thankful to whoever handled my package because they did a great job and I had no issues. Your mileage may vary depending where you are and whether or not you are lucky enough to end up with careful handlers. Set up was easy; just waiting for my new stand to get here so I can set that up and have the tv on that rather than on the floor for the time being. But it'll be here in 2 more days. I haven't watched television since 2016 so this whole thing is new to me. I consider myself tech savvy though so it's not really an issue and I do feel this interface is easy-going even for someone who isn't tech-savvy. Anyway, I'm satisfied with my purchase. I'll purchase another when I get a bigger place and need something for my living room, but this works perfect for the space that I currently use it in.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
